"NAME:","run_126_2_1.csv"
"EXPERIMENT TIME:","24/03/2024 15:49"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","75"
""
"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z"
"450.54","-3.65","-2.24","-19.61","0.74","6.22","1.93"
"450.65","5.77","-1.49","-16.20","8.26","-7.05","-30.40"
"450.75","-2.55","-2.55","3.14","-0.97","5.38","2.17"
"450.85","-6.98","2.55","0.71","0.50","1.57","-0.71"
"450.95","-0.24","10.00","14.36","-12.26","-12.82","-17.91"
"451.05","-7.88","-0.35","-15.89","6.84","-1.13","0.34"
"451.15","-6.71","-3.06","-17.65","1.51","1.04","4.06"
"451.26","10.32","-4.20","5.57","-4.66","-0.39","0.08"
"451.36","-9.10","-4.79","-20.01","0.04","9.94","4.17"
"451.46","8.79","-15.49","-18.51","-1.90","1.33","-4.37"
"451.56","-1.18","0.78","-9.69","-0.55","1.88","-0.41"
"451.67","-7.57","2.82","-3.10","2.92","2.58","0.74"
"451.77","20.01","-20.01","-20.01","-0.85","-16.27","-2.37"
"451.87","-12.16","-5.26","-20.01","2.04","-4.33","-1.44"
"451.97","-5.84","2.20","-3.73","4.20","2.80","7.06"
"452.07","2.16","-2.75","1.65","-1.11","3.06","-1.61"
"452.17","2.04","-14.63","-16.32","-11.79","-5.29","-11.02"
"452.28","4.16","-4.75","-4.51","1.29","-0.64","3.27"
"452.38","-1.88","-2.08","5.02","2.34","0.28","0.08"
"452.48","-18.28","-8.16","-19.30","-3.08","2.60","8.75"
"452.58","-2.79","-3.77","-13.53","6.68","0.66","1.78"
"452.68","6.08","-6.16","-20.01","2.30","-1.46","-2.05"
"452.79","-1.10","8.12","0.27","1.00","0.48","-0.75"
"452.89","-7.22","8.90","-3.96","-1.38","7.06","3.76"
"452.99","8.71","-5.69","-17.57","-3.44","-0.80","-8.51"
"453.09","-0.82","-1.53","1.33","-0.47","3.60","1.32"
"453.20","-9.30","4.71","-0.39","2.00","3.55","0.33"
"453.30","5.96","-20.01","-20.01","-3.32","-14.89","-8.36"
"453.40","-5.88","0.31","-20.01","5.96","-4.19","0.50"
"453.50","0.94","-4.24","-7.22","0.16","-0.86","3.42"
"453.60","2.31","-5.57","1.92","-0.91","2.64","-0.90"
"453.70","20.01","-13.69","-20.01","-6.74","-3.19","-8.39"
"453.81","0.27","3.33","-17.93","1.03","2.52","-1.98"
"453.91","-2.79","-5.65","3.65","2.11","1.00","3.96"
"454.01","-5.92","10.67","6.94","1.78","1.54","-0.23"
"454.11","-3.73","-4.16","-7.81","5.40","4.70","1.24"
"454.21","20.01","20.01","-20.01","3.88","-8.05","-4.90"
"454.32","6.43","-6.04","-2.98","-1.24","-0.97","2.50"
"454.42","-1.57","3.30","-2.55","0.12","4.59","0.71"
"454.52","-2.82","-6.20","-13.53","-9.22","-0.36","-14.81"
"454.62","6.08","0.90","-9.49","0.84","3.73","3.63"
"454.73","-8.75","1.02","-3.65","0.97","4.05","0.64"
"454.83","-2.59","12.43","-0.24","-15.96","-18.86","-15.41"
"454.93","-6.28","-6.51","-14.36","6.55","-3.18","0.57"
"455.03","-1.73","1.92","-3.53","3.18","-0.10","2.79"
"455.13","-1.14","-0.47","5.77","-1.16","2.86","0.43"
"455.23","1.92","-5.88","-20.01","-5.85","-2.06","-7.83"
"455.34","2.08","-2.00","-18.32","1.20","5.26","-1.47"
"455.44","-4.24","-2.43","-4.08","0.49","1.73","0.59"
"455.54","-6.39","13.85","-1.06","0.34","3.44","1.61"
"455.64","-3.88","-3.22","-18.75","5.34","4.84","-0.39"
"455.74","-2.79","1.65","-13.65","2.58","-0.97","0.72"
"455.85","5.77","-0.67","1.06","-0.04","-0.92","0.07"
"455.95","-7.53","-2.59","3.96","1.37","6.91","2.54"
"456.05","9.92","-14.79","-19.85","-5.16","-1.27","-4.83"
"456.15","0.94","2.55","0.35","1.68","2.49","2.06"
"456.26","-7.85","5.45","1.49","2.67","2.26","-1.28"
"456.36","20.01","-20.01","-20.01","-3.50","-14.03","15.78"
"456.46","-3.73","-7.41","-20.01","2.00","-5.07","-1.98"
"456.56","0.82","7.14","-1.49","2.68","2.04","-0.51"
"456.66","4.79","-5.65","-0.59","-2.58","0.93","0.13"
"456.77","-3.41","-15.42","-10.16","-1.93","0.53","-3.89"
"456.87","-2.86","-7.92","-9.26","1.09","4.49","-3.94"
"456.97","-6.35","-5.06","4.16","2.75","1.66","-0.83"
"457.07","-5.92","19.18","12.00","3.18","1.74","-0.02"
"457.17","-6.59","-1.02","-14.08","3.78","6.27","-4.03"
"457.27","20.01","12.36","-20.01","3.91","-10.41","-5.34"
"457.38","-1.57","6.51","6.12","-0.70","-0.35","-0.19"
"457.48","-3.33","-7.37","-3.92","1.05","4.69","3.05"
"457.58","10.63","-20.01","-20.01","-8.91","0.01","-4.67"
"457.68","6.47","-0.08","-2.86","1.80","1.95","4.27"
"457.79","-7.53","4.75","-0.47","3.93","3.05","-1.14"
"457.89","6.51","20.01","-7.92","-7.89","-13.97","-34.81"
"457.99","-1.88","-5.37","-17.38","7.32","-1.69","5.23"
"458.09","1.41","5.96","-0.39","1.00","2.95","-1.64"
"458.19","3.57","-3.49","-0.90","-0.93","-0.12","0.11"
"458.30","1.22","-5.73","-20.01","-5.34","-0.01","-7.07"
"458.40","-6.67","-4.08","-7.57","-0.42","6.01","-4.68"
"458.50","-8.20","-0.24","0.51","-0.92","4.67","-1.10"
"458.60","-9.06","18.04","5.37","2.35","1.28","-1.53"
"458.70","2.90","-9.22","-14.55","3.82","0.82","-3.86"
"458.80","20.01","12.87","-20.01","2.55","-8.37","-1.44"
"458.91","-3.18","-2.35","-17.53","0.83","-1.25","4.04"
"459.01","0.27","-0.35","1.92","0.36","1.09","0.76"
"459.11","4.75","-14.67","-16.99","-7.33","0.36","-2.10"
"459.21","5.81","12.12","-6.55","1.97","3.57","-0.05"
"459.32","-6.32","3.02","4.08","4.58","2.27","1.60"
"459.42","-0.51","-20.01","-20.01","-15.83","-9.81","7.64"
"459.52","-5.02","-5.65","-14.71","5.25","4.15","3.47"
"459.62","-4.90","0.16","-17.50","2.81","0.51","-1.89"
"459.72","3.49","-1.53","-1.14","3.56","2.91","7.85"
"459.83","-16.44","-12.32","20.01","2.35","8.92","8.96"
"459.93","12.55","-15.53","-18.55","-3.99","-1.15","-7.36"
"460.03","2.86","-2.67","4.67","1.68","3.35","2.54"
"460.13","-9.45","5.18","-6.39","2.89","1.44","-1.60"
"460.23","15.14","-20.01","-20.01","-5.17","-11.99","8.87"
"460.33","-6.28","-1.10","-12.63","3.17","-3.75","0.98"
"460.44","1.88","-0.12","-10.87","4.23","0.20","2.94"
"460.54","0.39","15.81","4.39","-1.73","0.17","-2.38"
"460.64","10.24","-20.01","-19.89","-0.43","0.64","-1.73"
"460.74","6.51","9.38","-20.01","-0.26","1.97","-7.33"
"460.85","-8.75","-2.31","-2.16","-1.15","5.76","-2.76"
"460.95","-12.00","9.89","-6.39","5.16","3.10","0.77"
"461.05","7.96","7.10","-20.01","2.41","-12.53","-10.35"
"461.15","-0.98","-7.45","-15.06","1.39","-3.54","0.20"
"461.25","1.26","6.94","-10.28","1.59","2.93","-2.61"
"461.36","-0.71","-16.63","3.22","3.17","5.93","22.49"
"461.46","-5.18","-18.67","-11.92","-5.58","2.36","-5.06"
"461.56","0.71","-7.41","-1.77","2.75","2.36","0.73"
"461.66","-3.84","1.88","2.04","6.35","1.00","2.21"
"461.76","3.18","-20.01","-20.01","-1.13","2.15","6.66"
"461.86","3.18","-9.65","-19.14","2.97","0.15","0.70"
"461.97","-5.37","-2.59","-17.69","3.08","0.32","-2.10"
"462.07","-0.24","1.65","0.47","0.29","-0.86","-1.38"
"462.17","-8.63","10.40","-3.41","3.54","5.70","4.73"
"462.27","-8.75","-0.86","-15.10","-3.32","0.98","0.27"
"462.38","0.43","1.49","-4.67","1.34","6.76","0.95"
"462.48","-12.08","8.71","-7.65","6.43","3.29","-1.61"
"462.58","-5.02","20.01","19.61","-21.76","-7.95","-26.39"
"462.68","-5.45","-2.82","-20.01","5.08","1.88","4.08"
"462.78","5.53","-0.67","-20.01","3.11","3.03","-4.01"
"462.89","7.22","12.04","-2.00","-0.21","0.98","-2.25"
"462.99","-0.82","-10.90","-20.01","-2.68","3.18","15.17"
"463.09","12.79","-20.01","-20.01","0.38","-0.81","1.21"
"463.19","-2.86","-3.02","-3.14","-0.33","5.03","-0.99"
"463.29","-8.00","4.39","-2.51","3.92","1.09","-0.22"
"463.39","20.01","-12.63","-1.92","-2.81","-11.99","-2.75"
"463.50","-3.77","-3.88","-13.81","1.27","-3.48","0.94"
"463.60","7.18","1.37","-10.00","1.63","2.12","-1.40"
"463.70","-1.06","1.26","8.16","1.56","3.27","1.50"
"463.80","20.01","-20.01","-20.01","-22.81","-5.26","-15.51"
"463.90","7.49","12.47","-20.01","5.63","-3.93","-0.29"
"464.01","-5.22","-3.80","1.22","1.52","4.54","3.89"
"464.11","-6.71","12.04","5.41","3.47","-0.98","0.63"
"464.21","17.34","7.14","-20.01","3.05","-7.94","-7.72"
"464.31","0.08","-2.51","-11.61","3.70","-3.46","0.95"
"464.42","4.98","-2.86","-0.35","-0.27","3.95","1.26"
"464.52","-4.39","2.67","0.86","0.17","2.28","-2.27"
"464.62","5.37","-17.26","-20.01","-17.05","0.91","-10.51"
"464.72","8.71","-0.12","-18.75","4.32","0.56","6.26"
"464.82","-6.47","-0.67","2.59","0.98","4.86","2.01"
"464.92","-8.63","9.06","0.16","4.05","0.94","-0.03"
"465.03","13.42","-11.45","-20.01","2.29","-4.27","-4.99"
"465.13","-3.77","-2.98","-11.02","0.50","-4.11","-0.99"
"465.23","10.67","6.94","-13.49","0.62","3.17","0.26"
"465.33","-6.28","5.57","3.88","-2.47","2.38","-6.31"
"465.43","-10.43","-18.71","-20.01","-5.13","2.73","2.39"
